task,scheme,mask_mode,profile,lattice_tag,m_target,E,T,n_runs,n_formed,p_form,p_form_lo,p_form_hi,log10_t_set_med,log10_t_set_lo,log10_t_set_hi,neck_nm_crit_med,neck_nm_crit_lo,neck_nm_crit_hi,tortuosity_nm_crit_med,tortuosity_nm_crit_lo,tortuosity_nm_crit_hi,branches_crit_med,branches_crit_lo,branches_crit_hi,neck_nm_lrs_med,neck_nm_lrs_lo,neck_nm_lrs_hi,tortuosity_nm_lrs_med,tortuosity_nm_lrs_lo,tortuosity_nm_lrs_hi,branches_lrs_med,branches_lrs_lo,branches_lrs_hi,bottom_contact_frac_lrs_med,bottom_contact_frac_lrs_lo,bottom_contact_frac_lrs_hi,top_contact_frac_lrs_med,top_contact_frac_lrs_lo,top_contact_frac_lrs_hi,G_proxy_lrs_med,G_proxy_lrs_lo,G_proxy_lrs_hi,reset_success_med,reset_success_lo,reset_success_hi
task2_gradient,baseline,gradient,baseline,base,0.0,0.105,700.0,20,20,1.0,0.8388698745050667,1.0,-4.047267198559007,-4.065556149274531,-3.9812383219142884,4.535029232703254,3.9188047870134515,5.36912640744805,3.0434782608695654,3.0434782608695654,3.0434782608695654,69.0,62.0,78.0,5.114485113805198,4.369823647917663,6.083829308015162,3.0434782608695654,3.0434782608695654,3.0434782608695654,74.0,66.0,80.5,0.16666666666666666,0.125,0.20833333333333331,0.9375,0.8541666666666667,1.0,0.6405740569319831,0.5481716140188139,0.8313966769115716,1.0,0.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.0,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.2113847415650785,-4.234248802036477,-4.186009827019338,5.192634367423123,4.2639149640256715,5.9728059896902455,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.5,62.0,85.5,5.523764703947718,4.968650886279654,6.388725129618609,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.0,64.5,89.0,0.16666666666666666,0.125,0.20833333333333331,1.0,0.9994791666666667,1.0,0.643681878908257,0.5578768477944831,0.8369968824736358,1.0,0.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.5,0.045,700.0,20,5,0.25,0.11186005278940309,0.4687050099580636,-3.603562166852991,-3.8976386745247944,-3.5277344032494207,8.87841618314386,4.306532189557762,15.057975985846554,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.0,40.0,86.0,9.481556804462546,5.099159978536225,15.399953622999647,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,43.0,90.0,0.125,0.125,0.16666666666666666,0.9583333333333334,0.75,1.0,1.0545572780651165,0.5923568841506738,1.7513079236968645,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.5,0.06,700.0,20,8,0.4,0.21880396741419272,0.613422057684794,-3.619700251934285,-3.722656761168506,-3.575397808020649,9.042849999930606,3.4104546073524626,11.00852885455616,3.0434782608695654,3.0434782608695654,3.0434782608695654,64.5,43.36250000000001,70.0,9.460173281300435,3.916517466755555,11.205454117262917,3.0434782608695654,3.0434782608695654,3.0434782608695654,68.5,47.337500000000006,74.0,0.14583333333333331,0.125,0.16666666666666666,1.0,0.8328125,1.0,1.0107137763955714,0.4583660992796692,1.442827852062816,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.5,0.075,700.0,20,16,0.8,0.5839782779742401,0.9193436467288,-3.710344288148381,-3.8293102261548273,-3.6447408516089457,6.092764558436722,3.7919858699276263,9.195486570099083,3.0434782608695654,3.0434782608695654,3.0434782608695654,67.0,61.5,84.0,7.087543387598309,4.188117285832623,9.71384576236661,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.0,66.0,88.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.7078727236617263,0.4464149775488418,1.2152908907954045,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.5,0.09,700.0,20,20,1.0,0.8388698745050667,1.0,-3.8802984293281995,-3.9292421982197343,-3.8288938869223426,4.292865530119963,3.7696024065653053,5.842940112499187,3.0434782608695654,3.0434782608695654,3.0434782608695654,79.0,70.0,82.5,4.484402859308194,3.898708031874173,6.004529626763274,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,71.5,85.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.5933908894521426,0.4730357026951675,0.8161930310985561,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.5,0.105,700.0,20,20,1.0,0.8388698745050667,1.0,-4.086398151059165,-4.118245338278479,-4.0243909237346545,4.817313520620836,3.8146413660989973,6.433847579354288,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.0,68.9875,85.0,5.311640724857579,3.9886011601071916,7.647116258298887,3.0434782608695654,3.0434782608695654,3.0434782608695654,84.0,73.0,89.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.633308210202852,0.47084522702021836,1.0738804958452606,1.0,0.4875000000000007,1.0
task2_gradient,baseline,gradient,baseline,base,0.5,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.233595121765228,-4.248010839604968,-4.193290483024416,4.733289493366619,3.7343563368240082,5.490216825302083,3.0434782608695654,3.0434782608695654,3.0434782608695654,84.0,77.0,92.02499999999998,5.573689282518218,4.06448410579574,6.918772872019228,3.0434782608695654,3.0434782608695654,3.0434782608695654,88.0,81.5,94.51249999999999,0.16666666666666666,0.125,0.20833333333333334,1.0,1.0,1.0,0.6147907795767376,0.5049592843067552,0.7671438499056538,0.0,0.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.9,0.045,700.0,20,9,0.45,0.25819502085709295,0.6579179916924003,-3.388601152624517,-3.4798256418941955,-3.260035899353447,11.058731431194886,5.974407354303266,13.004517812396731,3.0434782608695654,3.0434782608695654,3.0434782608695654,65.0,50.0,77.0,11.866129747304583,7.130288465329645,13.555988478196134,3.0434782608695654,3.0434782608695654,3.0434782608695654,66.0,54.0,79.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,1.3784591331960367,0.8283080892140622,1.8183829971534584,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.9,0.06,700.0,20,11,0.55,0.3420820083075997,0.7418049791429071,-3.42107294449214,-3.543708277760391,-3.3580913880195857,5.413627901778175,4.538398482486942,9.845440533007626,3.0434782608695654,3.0434782608695654,3.0434782608695654,71.0,44.0,79.0,6.633258085801931,4.571251215411416,10.93191063907079,3.0434782608695654,3.0434782608695654,3.0434782608695654,75.0,46.0,80.0,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.7708498938337665,0.6131818051624147,1.2699331951205954,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.9,0.075,700.0,20,11,0.55,0.3420820083075997,0.7418049791429071,-3.5516029106627682,-3.75514192508672,-3.4881843223453726,6.2214422798100415,4.159622558473192,10.132238441164295,3.0434782608695654,3.0434782608695654,3.0434782608695654,75.0,55.0,90.0,6.228146624429298,4.315515758053106,10.660914873127188,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,57.0,96.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.8354356411453632,0.53721777816494,1.2795631812586499,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.9,0.09,700.0,20,14,0.7,0.4810232237710206,0.854524726031006,-3.812648396829214,-3.913102809003659,-3.748845899695013,6.339314954023951,3.9696745245321003,9.79575413714495,3.0434782608695654,3.0434782608695654,3.0434782608695654,78.0,68.5,85.01249999999999,6.54339434095429,4.024806187971512,10.147825790620384,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.0,71.5,90.5,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.7264295832311751,0.4938584763789372,1.008125681501659,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.9,0.105,700.0,20,19,0.95,0.7638641064874331,0.9911187805671268,-4.029345110122642,-4.059871982232648,-3.9607083880107337,6.450760260531676,4.213108654548368,8.458990479783935,3.0434782608695654,3.0434782608695654,3.0434782608695654,73.0,64.0,89.0,7.732481850432719,4.547264651906512,9.185992644687758,3.0434782608695654,3.0434782608695654,3.0434782608695654,79.0,67.0,91.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.9324764484905878,0.5282445602707039,1.221680352427081,1.0,1.0,1.0
task2_gradient,baseline,gradient,baseline,base,0.9,0.12,700.0,20,19,0.95,0.7638641064874331,0.9911187805671268,-4.202806075670002,-4.230287404004008,-4.154140277024606,4.75614814655405,3.659417807283137,6.1736677728187725,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.0,69.0,88.0,5.409591855133535,4.014433937990713,6.813796154969948,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,73.0,90.0,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.6623295519674952,0.5589821229854299,0.9139939218888808,0.0,0.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.0,0.045,700.0,20,1,0.05,0.008881219432873136,0.23613589351256675,-4.006577692362354,-4.006577692362354,-4.006577692362354,13.316051074648207,13.316051074648207,13.316051074648207,3.0434782608695654,3.0434782608695654,3.0434782608695654,16.0,16.0,16.0,13.134568908025019,13.134568908025019,13.134568908025019,3.0434782608695654,3.0434782608695654,3.0434782608695654,17.0,17.0,17.0,0.125,0.125,0.125,1.0,1.0,1.0,1.5258105934643498,1.5258105934643498,1.5258105934643498,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.0,0.06,700.0,20,5,0.25,0.11186005278940309,0.4687050099580636,-3.8337194889362465,-3.8561411170538586,-3.719795775703393,11.166408894837259,10.928142521240934,17.60005050357778,3.0434782608695654,3.0434782608695654,3.0434782608695654,44.0,35.0,69.0,11.792777584411375,11.429092071432406,17.66598249021588,3.0434782608695654,3.0434782608695654,3.0434782608695654,47.0,39.0,72.0,0.125,0.125,0.16666666666666666,0.9166666666666666,0.6666666666666666,1.0,1.3410939624603622,1.084053970234242,2.2688076925620075,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.0,0.075,700.0,20,7,0.35,0.18118954786794464,0.5671494897805354,-3.835828913535003,-4.066148197366167,-3.8252696725647213,8.318669876217854,4.748395697984504,14.141026975173531,3.0434782608695654,3.0434782608695654,3.0434782608695654,65.0,48.0,73.0,8.339233438739942,5.127806482345695,14.00437486017349,3.0434782608695654,3.0434782608695654,3.0434782608695654,68.0,54.0,75.0,0.125,0.125,0.125,0.75,0.75,1.0,0.9483512714617117,0.5382169616775087,1.626853813484735,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.0,0.09,700.0,20,14,0.7,0.4810232237710206,0.854524726031006,-3.902438821247606,-3.973261716655225,-3.864135302017747,5.4680983575948305,3.6681658677145776,7.8939548556581,3.0434782608695654,3.0434782608695654,3.0434782608695654,74.0,61.975,78.51249999999999,5.906216470388498,4.128294775857961,7.966299100987634,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.5,63.4875,81.02499999999998,0.14583333333333331,0.125,0.16666666666666666,0.75,0.6458333333333333,0.7916666666666666,0.6272318834425213,0.4209122588722267,0.7434830460207565,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.0,0.105,700.0,20,20,1.0,0.8388698745050667,1.0,-4.032497864248998,-4.0683469407323045,-3.975421547265926,4.024674595008449,3.599086413791604,5.02185124499547,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,67.0,88.53749999999997,4.436594334934504,4.139910347480275,5.320065800685763,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.0,72.4875,92.0,0.14583333333333331,0.125,0.25,0.9791666666666667,0.75,1.0,0.5242530960396442,0.389687563631977,0.6619436184950898,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.0,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.17630756825757,-4.239129310199166,-4.151066417919143,3.951354854043964,3.6356642048700794,4.375445919911074,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.5,71.0,86.5,4.767447821365059,4.17760384874787,5.414861186809138,3.0434782608695654,3.0434782608695654,3.0434782608695654,84.5,75.9875,90.0,0.14583333333333331,0.125,0.25,1.0,1.0,1.0,0.5497477311584611,0.4286155676903178,0.6682655716401558,1.0,0.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.5,0.045,700.0,20,3,0.15,0.05236779195949584,0.36042329588695743,-3.7063340898042227,-3.755314729769844,-3.5561235274163367,10.983391765681118,9.27036184851967,13.5622673230963,3.0434782608695654,3.0434782608695654,3.0434782608695654,44.0,37.0,68.0,11.409649629956496,9.589849342622655,14.00561448917406,3.0434782608695654,3.0434782608695654,3.0434782608695654,46.0,40.0,72.0,0.125,0.125,0.125,0.9166666666666666,0.875,1.0,1.2398271352618488,1.0666017858007173,1.6269978181394962,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.5,0.06,700.0,20,7,0.35,0.18118954786794464,0.5671494897805354,-3.7019132048176693,-3.8915153608480813,-3.5896417723992244,9.692501571418994,7.649689290243735,12.09163639798095,3.0434782608695654,3.0434782608695654,3.0434782608695654,59.0,51.0,66.0,10.39819754262426,7.673743126395407,12.593557104683477,3.0434782608695654,3.0434782608695654,3.0434782608695654,62.0,55.0,69.0,0.125,0.125,0.125,1.0,0.9166666666666666,1.0,1.1140292322621044,0.9855238702717616,1.4629625817398524,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.5,0.075,700.0,20,11,0.55,0.3420820083075997,0.7418049791429071,-3.693608793290451,-3.7906953868405164,-3.6338347173551204,6.691588102881321,4.882621047301,8.209103661103365,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,68.0,88.0,7.852914522319411,6.617535860291135,9.60268018637142,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.0,70.0,92.0,0.125,0.125,0.20833333333333334,1.0,1.0,1.0,0.9681899960814048,0.7687428791129383,1.177714569033187,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.5,0.09,700.0,20,19,0.95,0.7638641064874331,0.9911187805671268,-3.9009791399315703,-4.000193988317976,-3.845756490894013,5.647372861139075,5.076332638775419,8.95783195085717,3.0434782608695654,3.0434782608695654,3.0434782608695654,80.0,74.0,90.0,7.663261538658395,5.316299115279534,9.504428807241837,3.0434782608695654,3.0434782608695654,3.0434782608695654,84.0,79.0,95.0,0.125,0.125,0.20833333333333334,1.0,1.0,1.0,0.8692656885959861,0.6175814040735331,1.1492719976434984,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.5,0.105,700.0,20,20,1.0,0.8388698745050667,1.0,-4.068470954074215,-4.1105066887808235,-4.041350983316304,6.237393423678539,4.251306185114142,7.136245128202253,3.0434782608695654,3.0434782608695654,3.0434782608695654,79.0,69.0,84.51249999999999,6.890443928458216,4.87072555363893,7.7938947241576555,3.0434782608695654,3.0434782608695654,3.0434782608695654,83.0,73.4875,89.01249999999999,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.8066792515886134,0.519288407673229,0.9520392766521226,0.5,0.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.5,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.228590917053353,-4.267412015352493,-4.199582529372601,5.268587963687601,4.14358971215949,7.1316103720924815,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.5,75.0,89.5,6.04724165329818,4.394706138678468,7.789571812284948,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,79.0,91.5,0.14583333333333331,0.125,0.20833333333333331,1.0,1.0,1.0,0.6639261074056966,0.5445561846508148,0.8217866181780483,1.0,0.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.9,0.045,700.0,20,4,0.2,0.0806563532712,0.41602172202575993,-3.3966349447384743,-3.4244797441916104,-3.3054701624785685,3.538030160844902,3.006726726789753,9.68215084227421,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,66.0,80.0,4.286432714044826,3.701959531769981,10.444128271262118,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.5,68.0,84.0,0.125,0.125,0.16666666666666666,1.0,1.0,1.0,0.4979443550115854,0.430047541697377,1.4009620396992197,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.9,0.06,700.0,20,9,0.45,0.25819502085709295,0.6579179916924003,-3.465921921987072,-3.4995678534953387,-3.389308080061296,7.258739016342225,5.263530484145899,8.907058942643467,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,55.0,92.0,7.676494482190298,5.3894342473798105,9.953485218195077,3.0434782608695654,3.0434782608695654,3.0434782608695654,87.0,58.0,97.0,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,1.029715174707396,0.5553539739050954,1.3351478066166547,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.9,0.075,700.0,20,16,0.8,0.5839782779742401,0.9193436467288,-3.5748009108429115,-3.6592958843252053,-3.489035208291431,5.493091446988254,4.195676907996078,6.3415958418481235,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.0,57.5,84.0,5.604504343700678,4.448353016611106,6.611491415989153,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,60.9875,87.0,0.16666666666666666,0.16666666666666666,0.20833333333333334,1.0,1.0,1.0,0.6419005569886533,0.5569141655595471,0.8834240850021134,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.9,0.09,700.0,20,17,0.85,0.6395767041130426,0.9476322080405041,-3.8293307627190933,-3.912585962034235,-3.7987530617017757,6.865567630872005,4.011771735890629,10.76525281784661,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.0,62.0,83.12499999999989,7.33194920052598,5.038497051202681,11.199368833642513,3.0434782608695654,3.0434782608695654,3.0434782608695654,71.0,64.0,86.17499999999984,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.9834983102614318,0.5434676746906022,1.4782856149218577,1.0,1.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.9,0.105,700.0,20,18,0.9,0.6989617935882066,0.9721341060158468,-4.037521711910454,-4.0871103292348465,-3.937982030214171,5.734097052015908,3.755904197491379,7.395505404159669,3.0434782608695654,3.0434782608695654,3.0434782608695654,78.5,69.9375,85.01249999999999,6.683982246375981,3.998489633911608,8.705924690349867,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,72.95,88.0,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.7977136396853364,0.4488219438293812,1.0378971672016615,0.5,0.0,1.0
task2_stripe_x,baseline,stripe_x,baseline,base,0.9,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.182203516806844,-4.220020939988499,-4.076152689994379,4.44239308021563,3.6689564839311135,6.039983249908831,3.0434782608695654,3.0434782608695654,3.0434782608695654,78.5,67.0,89.0,5.5283380894523315,4.057229722540386,7.041660095975791,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,69.0,92.02499999999998,0.16666666666666666,0.125,0.1875,1.0,1.0,1.0,0.7298759393412944,0.5872806132219959,1.003189298558742,0.0,0.0,0.5
task2_stripe_z,baseline,stripe_z,baseline,base,0.0,0.045,700.0,20,1,0.05,0.008881219432873136,0.23613589351256675,-3.7369811240813617,-3.7369811240813617,-3.7369811240813617,11.662621425264415,11.662621425264415,11.662621425264415,3.0434782608695654,3.0434782608695654,3.0434782608695654,37.0,37.0,37.0,11.662621425264415,11.662621425264415,11.662621425264415,3.0434782608695654,3.0434782608695654,3.0434782608695654,41.0,41.0,41.0,0.125,0.125,0.125,0.7916666666666666,0.7916666666666666,0.7916666666666666,1.2054582139081649,1.2054582139081649,1.2054582139081649,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.0,0.06,700.0,20,4,0.2,0.0806563532712,0.41602172202575993,-3.7869272392158,-3.8165065326730763,-3.691873505196328,8.969204602495456,5.299693895396912,16.65063901102717,3.0434782608695654,3.0434782608695654,3.0434782608695654,52.0,48.0,58.0,8.964028459172717,5.2873951907599555,16.66597112207861,3.0434782608695654,3.0434782608695654,3.0434782608695654,55.0,52.0,62.0,0.125,0.125,0.16666666666666666,0.9166666666666667,0.75,1.0,1.078339563249195,0.6142237061899184,1.676664075521787,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.0,0.075,700.0,20,9,0.45,0.25819502085709295,0.6579179916924003,-3.9328089554597065,-4.281947191928936,-3.8574016663121347,9.70443541270241,8.708665229122806,11.454609520398384,3.0434782608695654,3.0434782608695654,3.0434782608695654,38.0,25.0,54.0,9.811050680879578,8.734963139401131,11.489562434364295,3.0434782608695654,3.0434782608695654,3.0434782608695654,40.0,27.0,58.0,0.125,0.125,0.16666666666666666,0.875,0.75,0.9583333333333334,1.0806655778356236,0.9592220676577894,1.3066118394707638,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.0,0.09,700.0,20,16,0.8,0.5839782779742401,0.9193436467288,-3.9307408901199183,-3.97152676666817,-3.834777316345243,6.0258312468237705,4.96276021797427,7.343168175541982,3.0434782608695654,3.0434782608695654,3.0434782608695654,64.0,58.5,68.06249999999994,6.469804121016264,4.922777744728522,8.171438048164376,3.0434782608695654,3.0434782608695654,3.0434782608695654,67.0,61.5,73.02499999999998,0.125,0.125,0.20833333333333334,0.7916666666666666,0.7291666666666667,0.8541666666666666,0.6612319976761698,0.5718669934867887,0.8648457153922711,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.0,0.105,700.0,20,20,1.0,0.8388698745050667,1.0,-4.077131646117085,-4.0933239390837475,-4.038259232009003,4.965909738241901,3.6081328917183795,6.990890041242702,3.0434782608695654,3.0434782608695654,3.0434782608695654,68.5,60.0,82.5,5.165916349459931,3.8742635228644517,7.623911724855567,3.0434782608695654,3.0434782608695654,3.0434782608695654,70.5,62.5,85.0,0.16666666666666666,0.125,0.16666666666666666,0.875,0.7916666666666667,0.9583333333333333,0.5936423478741544,0.5001441545366585,0.7406577098625666,1.0,0.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.0,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.1954276450273795,-4.221222076226966,-4.157046994229194,4.29322551376708,3.200199691062263,5.280835995657883,3.0434782608695654,3.0434782608695654,3.0434782608695654,77.5,66.0,91.0,4.902728722562847,4.025399283292671,5.637104870085846,3.0434782608695654,3.0434782608695654,3.0434782608695654,80.5,70.0,93.0,0.1875,0.14583333333333331,0.3125,1.0,0.9994791666666667,1.0,0.747817862759075,0.5626081210966265,0.9052556523230784,1.0,0.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.5,0.045,700.0,20,3,0.15,0.05236779195949584,0.36042329588695743,-3.594620704171038,-3.6378057963191877,-3.51171404665638,13.258359875667482,11.970672748813199,15.245273088020198,3.0434782608695654,3.0434782608695654,3.0434782608695654,44.0,42.0,77.0,13.419424484183324,12.744861563924573,15.23245643628777,3.0434782608695654,3.0434782608695654,3.0434782608695654,48.0,45.0,79.0,0.125,0.125,0.125,1.0,0.6666666666666666,1.0,1.4805392489578686,1.4448046067852127,1.5589015657492626,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.5,0.06,700.0,20,4,0.2,0.0806563532712,0.41602172202575993,-3.502353001921229,-3.653810133727652,-3.460180326052388,7.797889663898723,4.185261266168636,9.50036487565155,3.0434782608695654,3.0434782608695654,3.0434782608695654,63.0,51.0,82.0,8.515096064584885,5.28023933210611,10.666355085696457,3.0434782608695654,3.0434782608695654,3.0434782608695654,66.5,53.0,83.0,0.14583333333333331,0.125,0.16666666666666666,1.0,1.0,1.0,0.9891777850258978,0.7082845664737784,1.4307712610281504,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.5,0.075,700.0,20,12,0.6,0.3865779423152061,0.7811960325858074,-3.7191001522014493,-3.768524857381204,-3.6228921381122516,4.513752873966803,3.691463961423859,6.348226963671307,3.0434782608695654,3.0434782608695654,3.0434782608695654,83.5,72.0,97.0,4.871008572521305,3.822168066914383,6.789533040090165,3.0434782608695654,3.0434782608695654,3.0434782608695654,88.5,75.5,100.5,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,1.0,0.6141565076775837,0.5127007474459626,0.8671352174095804,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.5,0.09,700.0,20,15,0.75,0.5312949900419365,0.888139947210597,-3.8701569176291324,-3.9250442715744325,-3.80639774707179,4.567191539457724,3.3484124245492732,6.447272847683025,3.0434782608695654,3.0434782608695654,3.0434782608695654,76.0,70.0,82.0,4.708163506554306,3.6172987585227108,7.521768555726395,3.0434782608695654,3.0434782608695654,3.0434782608695654,81.0,72.0,84.0,0.16666666666666666,0.16666666666666666,0.25,1.0,1.0,1.0,0.7884052065073465,0.5315633475555332,1.008960436360332,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.5,0.105,700.0,20,16,0.8,0.5839782779742401,0.9193436467288,-3.996013735199205,-4.04620603171334,-3.966210789790223,3.9799154665828453,3.2930713944878027,4.6290544491550865,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,68.0,98.0,4.603743963779549,3.7899060171031103,5.596598118996629,3.0434782608695654,3.0434782608695654,3.0434782608695654,85.0,70.0,102.0,0.20833333333333334,0.16666666666666666,0.2916666666666667,1.0,1.0,1.0,0.6491969662294295,0.5717796334693034,0.7888731007170948,1.0,0.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.5,0.12,700.0,20,20,1.0,0.8388698745050667,1.0,-4.18716312565508,-4.2292156086652035,-4.110103468442202,4.178058419750956,3.8724728815418272,5.337833587745223,3.0434782608695654,3.0434782608695654,3.0434782608695654,74.5,69.5,85.0,4.708688507412697,4.04359124665281,6.0113431002853375,3.0434782608695654,3.0434782608695654,3.0434782608695654,78.0,73.5,88.53749999999997,0.1875,0.16666666666666666,0.41666666666666663,1.0,1.0,1.0,0.85760556488813,0.5597545477224938,1.0354285289670315,1.0,0.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.9,0.045,700.0,20,3,0.15,0.05236779195949584,0.36042329588695743,-3.3492369796333112,-3.453899027170531,-3.1978412435767956,6.0941184188444355,4.7520504731895405,9.002832087611692,3.0434782608695654,3.0434782608695654,3.0434782608695654,68.0,51.0,72.0,7.279052607575569,5.42354788838407,9.370400933004598,3.0434782608695654,3.0434782608695654,3.0434782608695654,72.0,53.0,74.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.9764028287786107,0.7275077933525556,1.2569336246111802,1.0,1.0,1.0
task2_stripe_z,baseline,stripe_z,baseline,base,0.9,0.06,700.0,20,3,0.15,0.05236779195949584,0.36042329588695743,-3.2064532006830397,-3.426873168859302,-3.1983510917010967,2.746025455852112,1.4877927234036457,4.683904253895536,3.0434782608695654,3.0434782608695654,3.0434782608695654,82.0,81.0,111.0,2.8581212051417197,2.842335912152169,5.133809255821688,3.0434782608695654,3.0434782608695654,3.0434782608695654,86.0,83.0,115.0,0.25,0.20833333333333334,0.3333333333333333,1.0,1.0,1.0,0.4669551855678563,0.42863716060975376,0.9738877369112484,1.0,1.0,1.0
