m_target,E,runs,formed_runs,m_actual_mean,sigma_E_mean,lc_mean,Delta_mean,formed_prob,log10_t_set_mean,log10_t_set_std,neck_nm_mean,neck_nm_median,tortuosity_nm_mean,tortuosity_nm_median,branches_mean,branches_median,barrier_std_z_mean,rate_var_log_mean,energy_set_mean,formed_runs_check,Delta_mean_formed,Delta_median_formed,Delta_std_formed,sigma_E_mean_formed,sigma_E_median_formed,sigma_E_std_formed,lc_mean_formed,lc_median_formed,lc_std_formed,log10_t_set_mean_formed,log10_t_set_median_formed,log10_t_set_std_formed,neck_nm_mean_formed,neck_nm_median_formed,neck_nm_std_formed,tortuosity_nm_mean_formed,tortuosity_nm_median_formed,tortuosity_nm_std_formed,branches_mean_formed,branches_median_formed,branches_std_formed,neck_nm_lrs_mean_formed,neck_nm_lrs_median_formed,neck_nm_lrs_std_formed,tortuosity_nm_lrs_mean_formed,tortuosity_nm_lrs_median_formed,tortuosity_nm_lrs_std_formed,branches_lrs_mean_formed,branches_lrs_median_formed,branches_lrs_std_formed,neck_nm_crit_mean_formed,neck_nm_crit_median_formed,neck_nm_crit_std_formed,tortuosity_nm_crit_mean_formed,tortuosity_nm_crit_median_formed,tortuosity_nm_crit_std_formed,branches_crit_mean_formed,branches_crit_median_formed,branches_crit_std_formed,branches_topo_main,tortuosity_topo_main,neck_topo_main,regime
0.25,0.1,32,28,0.23212180528060145,0.13821807504949174,1.392730831683609,2.2914516992903025,0.875,-3.762142576253975,0.26800559681976843,8.940217391304348,3.0434782608695654,55.047650417215635,44.384057971014485,69.96875,72.0,0.1500375806537084,1.253463626882399,6389.641544117647,28,2.2914516992903025,2.2914516992903025,0.007942478529107299,0.13821807504949174,0.13821807504949174,0.0004790823623972212,1.3927308316836082,1.392730831683609,0.015969412079907826,-3.762142576253975,-3.8104127814160247,0.2680055968197684,3.58695652173913,3.0434782608695654,1.1870205193531995,60.352076667294064,54.40217391304347,30.681955700168782,79.89285714285714,76.0,20.980306966850616,3.58695652173913,3.0434782608695654,1.1870205193531995,60.352076667294064,54.40217391304347,30.681955700168782,79.89285714285714,76.0,20.980306966850616,3.2608695652173907,3.0434782608695654,0.7981986300414642,50.623815797728845,41.84782608695651,26.66599849868933,76.39285714285714,74.5,20.219790975426704,74.5,41.84782608695651,3.0434782608695654,multi-path LRS
0.25,0.105,32,31,0.23341980360148873,0.13798443535173202,1.4005188216089324,2.287578297911637,0.96875,-3.937902923819755,0.2568168124922553,5.516304347826087,3.0434782608695654,52.903409090909086,52.44565217391304,73.03125,74.5,0.15479499365258464,1.3689780165481942,5427.978860294118,31,2.287201757251506,2.2836523402049034,0.010381383564867638,0.13796172279565358,0.13774762550881955,0.000626194675249247,1.4012759068115472,1.4084124830393487,0.020873155841641847,-3.9379029238197543,-4.0295785041393515,0.25681681249225524,3.338008415147264,3.0434782608695654,0.9146782933179782,54.609970674486796,52.5,24.955134454898097,75.38709677419355,75.0,18.60228914113321,3.338008415147264,3.0434782608695654,0.9146782933179782,54.609970674486796,52.5,24.955134454898097,75.38709677419355,75.0,18.60228914113321,3.1416549789621313,3.0434782608695654,0.5466248322554019,41.55246716817543,37.905138339920946,21.63398773603424,72.19354838709677,74.0,17.79778891667672,74.0,37.905138339920946,3.0434782608695654,multi-path LRS
0.5,0.055,32,13,0.4991198456715698,0.09015842777911744,2.994719074029419,1.4946936749468234,0.40625,-3.421422397501293,0.1282419815859631,15.978260869565217,3.0434782608695654,44.0761065120871,40.83333333333333,27.5,1.5,0.10967897708238311,0.8295832275128632,9216.857536764706,13,1.4976855033630108,1.5025012123770394,0.005413955540763078,0.0903388918773534,0.09062937062937064,0.00032656438426328943,2.9887036040882196,2.979020979020979,0.010885479475442664,-3.4214223975012925,-3.437062208967056,0.12824198158596303,3.043478260869565,3.0434782608695654,4.622227044373279e-16,50.63170163170163,45.65217391304347,24.082273723831804,66.53846153846153,60.0,20.484202793923032,3.043478260869565,3.0434782608695654,4.622227044373279e-16,50.63170163170163,45.65217391304347,24.082273723831804,66.53846153846153,60.0,20.484202793923032,3.043478260869565,3.0434782608695654,4.622227044373279e-16,38.92601601297253,31.956521739130434,17.98196841637545,62.76923076923077,58.0,19.52414678525819,58.0,31.956521739130434,3.0434782608695654,critical
0.5,0.06,32,20,0.4978146853146853,0.09039335664335665,2.986888111888112,1.4985884488031407,0.625,-3.426606525870966,0.20635076364147226,10.081521739130435,3.0434782608695654,49.99226905341036,51.73913043478261,42.5625,52.5,0.1125207174430371,0.8596593513854528,7606.174632352941,20,1.4983275978982142,1.5025012123770394,0.005244404208476206,0.0903776223776224,0.09062937062937064,0.0003163372174510776,2.9874125874125874,2.979020979020979,0.010544573915035611,-3.426606525870965,-3.4965733775215284,0.20635076364147217,3.043478260869565,3.0434782608695654,4.556259157007654e-16,65.05498885172798,65.42753623188406,15.390661412711117,67.25,66.0,17.80264616640784,3.043478260869565,3.0434782608695654,4.556259157007654e-16,65.05498885172798,65.42753623188406,15.390661412711117,67.25,66.0,17.80264616640784,3.043478260869565,3.0434782608695654,4.556259157007654e-16,45.80498885172798,44.384057971014485,16.753673657670383,64.45,63.5,17.370498280887507,63.5,44.384057971014485,3.0434782608695654,critical
0.5,0.065,32,17,0.4995569086086328,0.09007975645044611,2.9973414516517964,1.4933894204221905,0.53125,-3.458244810075128,0.16917221621247874,12.459239130434783,3.0434782608695654,51.69982566215025,54.78260869565217,40.1875,37.0,0.10489469975126921,0.841693014919856,8145.629136029413,17,1.496363544025826,1.4920671761799764,0.0052931829755055336,0.09025915261209379,0.09,0.0003192795038995196,2.9913615795968735,3.0,0.010642650129983677,-3.458244810075128,-3.469647123023264,0.16917221621247874,3.0434782608695654,3.0434782608695654,0.0,66.86783634098211,66.95652173913044,18.91158449268187,75.0,82.0,24.08318915758459,3.0434782608695654,3.0434782608695654,0.0,66.86783634098211,66.95652173913044,18.91158449268187,75.0,82.0,24.08318915758459,3.0434782608695654,3.0434782608695654,0.0,53.261698233565234,53.26086956521739,12.466006893064446,71.70588235294117,78.0,23.280261773341252,78.0,53.26086956521739,3.0434782608695654,critical
0.5,0.07,32,16,0.4999820385094358,0.09000323306830156,2.9998922310566147,1.4921207756809887,0.5,-3.4960312312781743,0.1873018519916022,11.508152173913043,3.0434782608695654,46.35864418642951,44.891304347826086,35.96875,17.0,0.11462253554803611,0.9543333029974744,8900.023897058825,16,1.4934250302056218,1.4920671761799764,0.009863205786014845,0.09008190439697289,0.09,0.0005949387098066326,2.9972698534342372,3.0,0.01983129032688752,-3.4960312312781747,-3.5561503981078246,0.18730185199160226,3.233695652173913,3.0434782608695654,0.7608695652173912,57.08899456521739,56.81159420289855,14.577462704630888,71.4375,71.0,16.733076027238187,3.233695652173913,3.0434782608695654,0.7608695652173912,57.08899456521739,56.81159420289855,14.577462704630888,71.4375,71.0,16.733076027238187,3.233695652173913,3.0434782608695654,0.7608695652173912,40.73029891304347,40.57971014492753,10.468982214960047,68.5625,68.0,15.962325436268154,68.0,40.57971014492753,3.0434782608695654,critical
0.5,0.075,32,22,0.4969405594405594,0.09055069930069931,2.9816433566433567,1.5011969578524065,0.6875,-3.5663042017313886,0.18897076216454106,11.508152173913043,3.0434782608695654,47.70423106205072,41.08695652173913,49.8125,65.0,0.10708811743697885,0.8692071708790867,6563.995863970588,22,1.500604114886665,1.5025012123770394,0.004119055080677493,0.09051493960584868,0.09062937062937064,0.00024845728341138664,2.98283534647171,2.979020979020979,0.008281909447045982,-3.5663042017313895,-3.603435317016641,0.18897076216454106,3.181818181818181,3.0434782608695654,0.6488717454301188,59.873173433944174,46.41304347826086,26.554449520361906,72.36363636363636,75.0,16.381015302406087,3.181818181818181,3.0434782608695654,0.6488717454301188,59.873173433944174,46.41304347826086,26.554449520361906,72.36363636363636,75.0,16.381015302406087,3.181818181818181,3.0434782608695654,0.6488717454301188,40.98977422445802,36.01449275362319,24.677701362079063,69.9090909090909,73.0,15.975901765767004,73.0,36.01449275362319,3.0434782608695654,critical
0.5,0.08,32,21,0.5012811704120159,0.08976938932583713,3.007687022472096,1.4882439915422525,0.65625,-3.5703171617514364,0.29509015667959415,10.081521739130435,3.0434782608695654,43.970595027192864,41.97463768115942,47.71875,61.0,0.11396311319054522,0.9527460909450747,7506.3823529411775,21,1.4886846868156003,1.4920671761799764,0.009944685193439605,0.08979597162403022,0.09,0.0005998534661830872,3.0068009458656597,3.0,0.019995115539436132,-3.5703171617514364,-3.6668322612012116,0.29509015667959426,3.043478260869565,3.0434782608695654,4.550560269027492e-16,51.053682606112275,47.17391304347826,21.914489314240942,72.33333333333333,72.0,16.460052652811694,3.043478260869565,3.0434782608695654,4.550560269027492e-16,51.053682606112275,47.17391304347826,21.914489314240942,72.33333333333333,72.0,16.460052652811694,3.043478260869565,3.0434782608695654,4.550560269027492e-16,40.546436229300674,35.02983802216538,17.7900220850824,69.38095238095238,68.0,15.982728773511083,68.0,35.02983802216538,3.0434782608695654,critical
0.5,0.085,32,23,0.4986827827345069,0.09023709910778877,2.9920966964070415,1.4959979294714563,0.71875,-3.7000307819630254,0.15575508354059564,10.46195652173913,3.0434782608695654,47.23494334327934,53.768115942028984,63.0625,75.5,0.10843617662093952,0.9077912203202916,6731.062500000002,23,1.4957214353338504,1.5025012123770394,0.008042055533718506,0.0902204212579025,0.09062937062937064,0.0004850887477383696,2.992652624736583,2.979020979020979,0.016169624924612158,-3.700030781963025,-3.7391318397495454,0.15575508354059558,3.3081285444234396,3.0434782608695654,0.8768384602783535,52.6075404326822,55.289855072463766,20.313165211087288,87.43478260869566,83.0,22.81511876516918,3.3081285444234396,3.0434782608695654,0.8768384602783535,52.6075404326822,55.289855072463766,20.313165211087288,87.43478260869566,83.0,22.81511876516918,3.3081285444234396,3.0434782608695654,0.8768384602783535,39.97048939298465,41.086956521739125,17.321148601920196,83.91304347826087,81.0,21.894194007208768,81.0,41.086956521739125,3.0434782608695654,critical
0.5,0.09,32,30,0.4995569086086328,0.09007975645044611,2.9973414516517964,1.4933894204221905,0.9375,-3.807266498785595,0.12991555550020403,3.899456521739131,3.0434782608695654,47.326044262465295,42.11636828644501,69.875,71.0,0.11317804866561351,0.9738467417998365,4709.779411764706,30,1.49312976883177,1.4920671761799764,0.006302043556383524,0.09006409452616347,0.09,0.0003801329652775,2.99786351579455,3.0,0.012671098842583212,-3.8072664987855944,-3.854038655240963,0.12991555550020392,3.0434782608695645,3.0434782608695654,9.033620566533923e-16,47.783557756064155,42.11636828644501,17.873720011823018,74.53333333333333,72.5,15.606659350801312,3.0434782608695645,3.0434782608695654,9.033620566533923e-16,47.783557756064155,42.11636828644501,17.873720011823018,74.53333333333333,72.5,15.606659350801312,3.0434782608695645,3.0434782608695654,9.033620566533923e-16,36.26906500244095,35.2536231884058,9.87796316193057,71.5,70.5,15.224186745733432,70.5,35.2536231884058,3.0434782608695654,multi-path LRS
0.5,0.095,32,27,0.4986767542802026,0.09023818422956355,2.9920605256812154,1.4960159191890374,0.84375,-3.8312433046104464,0.1470508403526855,8.464673913043478,3.0434782608695654,51.28579894305575,49.45353793691389,72.125,82.0,0.10967479430802873,0.8768124106406169,5660.541819852941,27,1.4975040686045,1.5025012123770394,0.00832011285458372,0.0903279479141548,0.09062937062937064,0.0005018608872756385,2.9890684028615064,2.979020979020979,0.016728696242521157,-3.8312433046104455,-3.848281556825156,0.14705084035268554,3.268921095008051,3.0434782608695654,0.8122442584316014,57.021704439406825,52.75362318840579,25.994072478816463,85.37037037037037,87.0,20.10194814161849,3.268921095008051,3.0434782608695654,0.8122442584316014,57.021704439406825,52.75362318840579,25.994072478816463,85.37037037037037,87.0,20.10194814161849,3.1561996779388077,3.0434782608695654,0.5857176643952726,44.67870927032471,36.521739130434774,22.6609095191894,81.55555555555556,85.0,19.708126659077884,85.0,36.521739130434774,3.0434782608695654,multi-path LRS
0.5,0.1,32,20,0.4991138172172655,0.09015951290089222,2.994682903303593,1.4947116646644045,0.625,-3.8226939282064523,0.2645882384777544,26.345108695652172,3.0434782608695654,39.16950599219621,47.63238573021181,49.6875,69.0,0.10711178395747667,0.8987809923133694,7701.39705882353,20,1.4931609510089099,1.4920671761799764,0.00945098407478667,0.09006597540390641,0.09,0.0005700739084070609,2.997800819869785,3.0,0.01900246361356858,-3.8226939282064523,-3.862018053436244,0.2645882384777545,3.347826086956521,3.0434782608695654,0.936762843208184,59.414687848383494,56.086956521739125,22.111942536330126,79.5,83.0,16.89129330376109,3.347826086956521,3.0434782608695654,0.936762843208184,59.414687848383494,56.086956521739125,22.111942536330126,79.5,83.0,16.89129330376109,3.195652173913043,3.0434782608695654,0.6805424279347186,44.88207915273132,42.30629877369007,16.672536472214137,76.15,78.5,15.865470616869102,78.5,42.30629877369007,3.0434782608695654,critical
0.5,0.105,32,28,0.4982517482517482,0.09031468531468531,2.9895104895104896,1.497284194278508,0.875,-3.839193291361539,0.18072224848198234,11.983695652173914,3.0434782608695654,49.40589389316506,50.21739130434783,74.3125,82.0,0.11734679020135091,0.9835164829216413,5658.863051470588,28,1.4980294825782985,1.5025012123770394,0.005258259990109469,0.09035964035964036,0.09062937062937064,0.0003171729843434143,2.9880119880119875,2.979020979020979,0.010572432811446838,-3.839193291361539,-3.8641446218135282,0.1807222484819824,3.2608695652173907,3.0434782608695654,0.7981986300414642,56.46387873504578,54.78260869565217,20.71807292275607,84.92857142857143,82.5,20.91416066692891,3.2608695652173907,3.0434782608695654,0.7981986300414642,56.46387873504578,54.78260869565217,20.71807292275607,84.92857142857143,82.5,20.91416066692891,3.2608695652173907,3.0434782608695654,0.7981986300414642,39.01822656113273,40.07246376811594,16.302541766528023,81.85714285714286,81.0,20.282658686332113,81.0,40.07246376811594,3.0434782608695654,multi-path LRS
0.75,0.055,32,14,0.7433130699088146,0.04620364741641337,4.459878419452887,0.765988285886924,0.4375,-3.428872133717218,0.1483356378199784,17.214673913043477,3.0434782608695654,43.082949847555824,39.496047430830046,31.875,2.0,0.0816620627004718,0.6503469861759101,7765.934283088236,14,0.7654051940681824,0.7673488334639877,0.00270610278023221,0.0461684759009987,0.04628571428571428,0.0001632294136008291,4.4610508033000436,4.457142857142857,0.005440980453360951,-3.4288721337172174,-3.441433529611176,0.1483356378199784,3.043478260869565,3.0434782608695654,4.608531526730982e-16,58.62883493318275,55.144927536231876,21.12173020202763,72.14285714285714,69.0,13.732931463944857,3.043478260869565,3.0434782608695654,4.608531526730982e-16,58.62883493318275,55.144927536231876,21.12173020202763,72.14285714285714,69.0,13.732931463944857,3.043478260869565,3.0434782608695654,4.608531526730982e-16,45.259269715791454,44.2391304347826,20.77507190554795,68.5,66.5,12.85271596559683,66.5,44.2391304347826,3.0434782608695654,critical
0.75,0.06,32,18,0.7428571428571429,0.04628571428571428,4.457142857142857,0.7673488334639877,0.5625,-3.3095647197653024,0.20297755896361463,14.36141304347826,3.0434782608695654,53.05476625071919,59.7742474916388,43.09375,60.0,0.07556854320001778,0.6352826361779556,7331.2941176470595,18,0.7673488334639877,0.7673488334639877,0.0,0.04628571428571428,0.04628571428571428,0.0,4.457142857142857,4.457142857142857,0.0,-3.3095647197653024,-3.306339557187206,0.20297755896361463,3.043478260869565,3.0434782608695654,4.569640269980427e-16,64.03493975318356,64.97826086956522,19.222865216380008,76.33333333333333,76.0,17.225152607537073,3.043478260869565,3.0434782608695654,4.569640269980427e-16,64.03493975318356,64.97826086956522,19.222865216380008,76.33333333333333,76.0,17.225152607537073,3.043478260869565,3.0434782608695654,4.569640269980427e-16,48.22576100922222,48.15856777493606,18.25246682461506,73.22222222222223,74.5,16.801805069538545,74.5,48.15856777493606,3.0434782608695654,critical
0.75,0.065,32,16,0.7435410334346505,0.04616261398176291,4.461246200607903,0.7653080120983922,0.5,-3.4424206897272636,0.17689044943601812,16.54891304347826,4.565217391304348,40.796308876811594,40.0,38.90625,24.0,0.08003193060187776,0.668868198880318,8227.153952205883,16,0.7646277383098603,0.7646277383098603,0.002810334990768341,0.04612158054711246,0.04612158054711246,0.00016951659630815805,4.462613981762917,4.462613981762917,0.005650553210271916,-3.4424206897272636,-3.4574453244279706,0.17689044943601814,3.233695652173913,3.0434782608695654,0.7608695652173912,55.102581521739125,52.702898550724626,19.598183576323752,77.375,79.5,16.871573726241426,3.233695652173913,3.0434782608695654,0.7608695652173912,55.102581521739125,52.702898550724626,19.598183576323752,77.375,79.5,16.871573726241426,3.233695652173913,3.0434782608695654,0.7608695652173912,41.88247282608695,43.63043478260869,13.783980561924986,73.875,76.5,16.748631784915048,76.5,43.63043478260869,3.0434782608695654,critical
0.75,0.07,32,13,0.7437657862066013,0.04612215848281176,4.462594717239607,0.7646373196308255,0.40625,-3.4023649833909975,0.31206224560725315,19.592391304347828,9.130434782608695,44.6825177075641,39.94927536231884,32.34375,2.0,0.07742441005711304,0.6473109220189737,8884.640625000002,13,0.76567431336914,0.7673488334639877,0.0026143436601503756,0.04618470890811315,0.04628571428571428,0.00015769459523661285,4.460509703062893,4.457142857142857,0.005256486507887076,-3.4023649833909966,-3.449605520725011,0.31206224560725315,3.043478260869565,3.0434782608695654,4.622227044373279e-16,73.24561173410278,68.12020460358056,21.859012541007704,78.53846153846153,80.0,13.438845341120794,3.043478260869565,3.0434782608695654,4.622227044373279e-16,73.24561173410278,68.12020460358056,21.859012541007704,78.53846153846153,80.0,13.438845341120794,3.043478260869565,3.0434782608695654,4.622227044373279e-16,54.04828731938706,54.347826086956516,21.29794441493301,75.15384615384616,76.0,12.615111003912162,76.0,54.347826086956516,3.0434782608695654,critical
0.75,0.075,32,12,0.7435410334346505,0.04616261398176291,4.461246200607903,0.7653080120983922,0.375,-3.337394093256251,0.20216379047263047,31.10054347826087,16.73913043478261,38.788770544559725,35.0,29.96875,0.0,0.07472652192433145,0.7107192197571873,9707.585018382353,12,0.7650812541688815,0.7673488334639877,0.0028023397114357,0.04614893617021276,0.04628571428571428,0.00016903432905409247,4.461702127659574,4.457142857142857,0.005634477635136397,-3.337394093256251,-3.291539972074755,0.20216379047263058,3.297101449275362,3.0434782608695654,0.8785764965929089,78.30511153736857,81.15942028985506,13.556784882485628,79.83333333333333,77.0,17.636910332045293,3.297101449275362,3.0434782608695654,0.8785764965929089,78.30511153736857,81.15942028985506,13.556784882485628,79.83333333333333,77.0,17.636910332045293,3.297101449275362,3.0434782608695654,0.8785764965929089,55.85945936345553,54.02173913043478,14.066344454094404,76.58333333333333,74.5,17.228192187824177,74.5,54.02173913043478,3.0434782608695654,critical
0.75,0.08,32,15,0.7439937497324371,0.04608112504816131,4.463962498394623,0.7639570458422936,0.46875,-3.6381350852395014,0.20289058108204625,29.293478260869566,10.652173913043478,35.36117720151048,35.0,38.6875,1.5,0.0840521297038349,0.740667295764425,8551.330882352942,15,0.763736036705362,0.7673488334639877,0.004416740245446587,0.046067793998030744,0.04628571428571428,0.00026641335486509294,4.4644068667323085,4.457142857142857,0.008880445162169896,-3.6381350852395014,-3.6475054375474736,0.20289058108204636,3.0434782608695645,3.0434782608695654,9.193520069792627e-16,63.55644596002653,59.8550724637681,21.920191636765015,82.33333333333333,83.0,17.036375648537902,3.0434782608695645,3.0434782608695654,9.193520069792627e-16,63.55644596002653,59.8550724637681,21.920191636765015,82.33333333333333,83.0,17.036375648537902,3.0434782608695645,3.0434782608695654,9.193520069792627e-16,50.26659088756275,45.652173913043484,16.56585679261532,79.33333333333333,79.0,15.949324511745079,79.0,45.652173913043484,3.0434782608695654,critical
0.75,0.085,32,16,0.7439969604863221,0.04608054711246201,4.463981762917933,0.7639474645213284,0.5,-3.5511343772504818,0.24718239747922333,26.440217391304348,4.565217391304348,31.047077612509533,31.956521739130434,46.8125,36.0,0.08242362959117516,0.7190885667889365,8163.468750000002,16,0.7639474645213284,0.7619066431557329,0.0027210951541274397,0.046080547112462004,0.045957446808510646,0.00016413373860181546,4.463981762917933,4.468085106382978,0.005471124620060497,-3.5511343772504818,-3.600317211828734,0.24718239747922327,3.233695652173913,3.0434782608695654,0.7608695652173912,49.91032608695652,44.76449275362319,21.48613197762218,93.375,91.5,13.285957499053904,3.233695652173913,3.0434782608695654,0.7608695652173912,49.91032608695652,44.76449275362319,21.48613197762218,93.375,91.5,13.285957499053904,3.233695652173913,3.0434782608695654,0.7608695652173912,40.01902173913044,33.858695652173914,15.553041296568939,90.6875,86.5,13.00624849831803,86.5,33.858695652173914,3.0434782608695654,critical
0.75,0.09,32,19,0.7435378226807654,0.04616319191746222,4.461226936084593,0.7653175934193573,0.59375,-3.634123670853979,0.19173521588843315,27.67663043478261,3.0434782608695654,37.677536231884055,44.3840579710145,49.71875,64.5,0.07794190820944323,0.6719229302868939,7250.575367647059,19,0.766780005566683,0.7673488334639877,0.0024794633206177206,0.046251403155776756,0.04628571428571428,0.00014955874803634006,4.458286561474107,4.457142857142857,0.004985291601211425,-3.634123670853979,-3.645681005294905,0.19173521588843306,3.363844393592677,3.0434782608695654,0.9596140754331045,58.78489702517162,51.73913043478261,21.581829860538754,83.63157894736842,81.0,16.8332030566437,3.363844393592677,3.0434782608695654,0.9596140754331045,58.78489702517162,51.73913043478261,21.581829860538754,83.63157894736842,81.0,16.8332030566437,3.2036613272311207,3.0434782608695654,0.6982217987364924,44.04805491990846,42.60869565217391,15.90028574757613,80.3157894736842,78.0,16.093658625471598,78.0,42.60869565217391,3.0434782608695654,critical
0.75,0.095,32,23,0.7428571428571429,0.04628571428571428,4.457142857142857,0.7673488334639877,0.71875,-3.739122106731622,0.16430619037386476,7.323369565217392,3.0434782608695654,55.55954936677548,49.20289855072463,63.46875,77.0,0.07400343568471089,0.6451403469252733,6632.903492647059,23,0.7673488334639877,0.7673488334639877,0.0,0.04628571428571427,0.04628571428571428,7.094843575771518e-18,4.457142857142856,4.457142857142857,9.081399776987543e-16,-3.739122106731622,-3.6984541136996496,0.16430619037386482,3.572778827977315,3.0434782608695654,1.1795103109439693,67.72402298394735,60.8695652173913,23.56337309401544,88.1304347826087,91.0,15.693960470732588,3.572778827977315,3.0434782608695654,1.1795103109439693,67.72402298394735,60.8695652173913,23.56337309401544,88.1304347826087,91.0,15.693960470732588,3.440453686200377,3.0434782608695654,1.0480224134894072,53.36674510114962,47.681159420289845,19.39231888882654,84.78260869565217,87.0,15.299900539602834,87.0,47.681159420289845,3.0434782608695654,critical
0.75,0.1,32,19,0.7435410334346505,0.04616261398176291,4.461246200607903,0.7653080120983922,0.59375,-3.8343440720980326,0.13088127216730389,25.679347826086957,3.0434782608695654,39.76383742314449,45.86352657004832,49.59375,69.0,0.07005289634640596,0.6093986256582594,6890.753676470588,19,0.7659166781197101,0.7673488334639877,0.002462122696234128,0.04619932810750279,0.04628571428571428,0.00014851277891414854,4.460022396416574,4.457142857142857,0.004950425963804934,-3.8343440720980326,-3.86856262488047,0.1308812721673039,3.363844393592677,3.0434782608695654,0.9596140754331045,63.12627996209232,63.15217391304347,19.06993788617655,83.47368421052632,86.0,12.496081257083187,3.363844393592677,3.0434782608695654,0.9596140754331045,63.12627996209232,63.15217391304347,19.06993788617655,83.47368421052632,86.0,12.496081257083187,3.363844393592677,3.0434782608695654,0.9596140754331045,48.78989552273305,52.97101449275362,17.329014835823454,80.52631578947368,81.0,12.549317914411088,81.0,52.97101449275362,3.0434782608695654,critical
0.75,0.105,32,19,0.7430851063829788,0.04624468085106383,4.458510638297873,0.7666685596754559,0.59375,-3.7460401918757604,0.23069495220304387,27.391304347826086,3.0434782608695654,38.25245689545961,38.80434782608695,51.1875,68.0,0.07458598944187586,0.6293070450723968,7081.931525735295,19,0.7670624023951322,0.7673488334639877,0.0012485240834315518,0.04626843705007198,0.04628571428571428,7.53097241885089e-05,4.4577187649976,4.457142857142857,0.0025103241396169547,-3.7460401918757604,-3.7445306280248816,0.23069495220304395,3.5240274599542336,3.0434782608695654,1.1401914227951058,63.197120385335495,56.30434782608695,27.225463264635515,86.10526315789474,87.0,16.79250737958948,3.5240274599542336,3.0434782608695654,1.1401914227951058,63.197120385335495,56.30434782608695,27.225463264635515,86.10526315789474,87.0,16.79250737958948,3.5240274599542336,3.0434782608695654,1.1401914227951058,47.01863068281832,39.565217391304344,20.0146717462323,82.89473684210526,82.0,16.162008733934943,82.0,39.565217391304344,3.0434782608695654,critical
0.9,0.055,32,8,0.8958031837916063,0.018755426917510868,5.374819102749638,0.31093729865400405,0.25,-3.3501814938135865,0.19700418591166466,25.394021739130434,19.782608695652172,37.33385947159724,34.84782608695652,15.96875,1.0,0.06601280564113073,0.5323005974552164,9262.99586397059,8,0.31093729865400405,0.31093729865400405,0.0,0.018755426917510868,0.018755426917510868,0.0,5.374819102749638,5.374819102749638,0.0,-3.3501814938135865,-3.4008872976937847,0.19700418591166463,3.0434782608695654,3.0434782608695654,0.0,63.28713768115942,60.8695652173913,23.568516272874877,61.5,63.0,22.174631580125197,3.0434782608695654,3.0434782608695654,0.0,63.28713768115942,60.8695652173913,23.568516272874877,61.5,63.0,22.174631580125197,3.0434782608695654,3.0434782608695654,0.0,46.16757246376811,44.05434782608695,18.669893114187612,57.625,58.0,21.42053420702401,58.0,44.05434782608695,3.0434782608695654,critical
0.9,0.06,32,15,0.8958967513348969,0.01873858475971856,5.375380508009381,0.31065808053380467,0.46875,-3.196442624469032,0.31132731309480416,16.83423913043478,6.086956521739131,49.39297843611702,51.73913043478261,31.03125,3.5,0.06466481181694214,0.5520099146355999,8327.922794117647,15,0.31063946599245806,0.31093729865400405,0.0007859784026770733,0.018737461949199074,0.018755426917510868,4.740943127107815e-05,5.375417935026699,5.374819102749638,0.0015803143757025196,-3.1964426244690314,-3.2377643414284263,0.3113273130948041,3.0434782608695645,3.0434782608695654,9.193520069792627e-16,76.7333913268696,73.04347826086956,27.600114328191395,65.13333333333334,68.0,19.48210412025305,3.0434782608695645,3.0434782608695654,9.193520069792627e-16,76.7333913268696,73.04347826086956,27.600114328191395,65.13333333333334,68.0,19.48210412025305,3.0434782608695645,3.0434782608695654,9.193520069792627e-16,54.31310147179712,46.41304347826087,28.331345613604416,62.6,65.0,18.60798599680102,65.0,46.41304347826087,3.0434782608695654,critical
0.9,0.065,32,8,0.8958967513348969,0.01873858475971856,5.375380508009381,0.31065808053380467,0.25,-3.3836934852602942,0.3165271642039834,26.72554347826087,12.173913043478262,34.77739378979667,35.0,18.71875,0.0,0.06954436159912773,0.6316100944368912,10362.630974264706,8,0.31093729865400405,0.31093729865400405,0.0,0.018755426917510868,0.018755426917510868,0.0,5.374819102749638,5.374819102749638,0.0,-3.3836934852602942,-3.479049620990156,0.31652716420398336,3.0434782608695654,3.0434782608695654,0.0,70.44009387351778,65.71146245059288,37.64709157701673,73.875,75.0,20.38513113591795,3.0434782608695654,3.0434782608695654,0.0,70.44009387351778,65.71146245059288,37.64709157701673,73.875,75.0,20.38513113591795,3.0434782608695654,3.0434782608695654,0.0,53.13031126482213,49.54298418972331,30.163154836494236,71.375,72.5,20.006695307892734,72.5,49.54298418972331,3.0434782608695654,critical
